10/12/19 1:48,14195,7153,25782,55197,2
10/12/19 1:48,14515,7505,25814,55181,2
10/12/19 1:48,14163,7185,25718,55165,2
10/12/19 1:48,14451,7393,25766,55181,2
10/12/19 1:48,14163,7201,25750,55165,2
10/12/19 1:48,14403,7377,25782,55149,2
10/12/19 1:48,14323,7361,25814,55197,2
10/12/19 1:48,14291,7297,25782,55165,2
10/12/19 1:48,14483,7553,25846,55165,2
10/12/19 1:48,14051,7089,25702,55213,2
10/12/19 1:48,14291,7201,25750,55245,2
10/12/19 1:48,14163,7089,25654,55181,2
10/12/19 1:48,14467,7601,25846,55213,2
10/12/19 1:48,14131,7169,25654,55133,2
10/12/19 1:49,15699,8994,25622,55181,2
10/12/19 1:49,14579,7729,25654,55197,2
10/12/19 1:49,14147,7057,25686,55101,2
10/12/19 1:49,14403,7457,25846,55133,2
10/12/19 1:49,14291,7329,25798,55181,2
10/12/19 1:49,14099,7169,25750,55181,2
10/12/19 1:49,14563,7601,25830,55149,2
10/12/19 1:49,14131,7089,25670,55117,2
10/12/19 1:49,14563,7569,25814,55133,2
10/12/19 1:49,14227,7073,25750,55197,2
10/12/19 1:49,14483,7441,25830,55149,2
10/12/19 1:49,14227,7281,25782,55165,2
10/12/19 1:49,14195,7217,25782,55133,2
10/12/19 1:49,14307,7409,25846,55197,2
10/12/19 1:49,14195,7153,25782,55133,2
10/12/19 1:49,14547,7569,25798,55101,2
10/12/19 1:49,14083,7137,25750,55197,2
10/12/19 1:49,14483,7601,25830,55181,2
10/12/19 1:49,14515,7665,25830,55149,2
10/12/19 1:49,14083,7121,25686,55149,2
10/12/19 1:49,14451,7569,25846,55117,2
10/12/19 1:50,14515,7665,25814,55133,2
10/12/19 1:50,14083,7089,25718,55181,2
10/12/19 1:50,14387,7553,25814,55133,2
10/12/19 1:50,14243,7201,25750,55149,2
10/12/19 1:50,14387,7441,25798,55181,2
10/12/19 1:50,14019,7105,25718,55133,2
10/12/19 1:50,14547,7649,25814,55165,2
10/12/19 1:50,14035,7105,25702,55069,2
10/12/19 1:50,14355,7361,25718,55133,2
10/12/19 1:50,14243,7377,25782,55101,2
10/12/19 1:50,14131,7057,25686,55101,2
10/12/19 1:50,14579,7601,25814,55165,2
10/12/19 1:50,14067,7137,25686,55181,2
10/12/19 1:50,18420,12435,26102,55069,2
10/12/19 1:50,12771,5441,25526,55997,2
10/12/19 1:50,13699,6577,25286,55997,2
10/12/19 1:50,16788,10274,25462,55085,2
10/12/19 1:50,14499,7697,25830,55101,2
10/12/19 1:50,14099,7009,25686,55133,2
10/12/19 1:50,14227,7297,25718,54829,2
10/12/19 1:50,14259,7313,25766,54813,2
10/12/19 1:51,14227,7249,25702,55421,2
10/12/19 1:51,14227,7217,25750,54829,2
10/12/19 1:51,14643,7857,25782,54893,2
10/12/19 1:51,14099,7057,25766,55293,2
10/12/19 1:51,14899,8001,25782,54717,2
10/12/19 1:51,13635,6513,25638,54973,2
10/12/19 1:51,13587,6513,25654,55101,2
10/12/19 1:51,15107,8274,25878,54765,2
10/12/19 1:51,14883,8049,25846,54829,2
10/12/19 1:51,14019,6977,25686,55373,2
10/12/19 1:51,14339,7377,25750,54781,2
10/12/19 1:51,13955,6929,25686,54973,2
10/12/19 1:51,14451,7489,25718,55085,2
10/12/19 1:51,14195,7201,25686,55037,2
10/12/19 1:51,13939,6961,25718,55037,2
10/12/19 1:51,14899,7953,25782,55053,2
10/12/19 1:51,14963,8161,25814,55005,2
10/12/19 1:52,13843,6625,25654,55101,2
10/12/19 1:52,13859,6737,25654,55005,2
10/12/19 1:52,14691,7777,25862,55181,2
10/12/19 1:52,14355,7409,25814,55053,2
10/12/19 1:52,14707,7745,25750,55133,2
10/12/19 1:52,13875,6817,25686,55069,2
10/12/19 1:53,14979,8129,25846,55069,2
10/12/19 1:53,14051,6961,25718,54973,2
10/12/19 1:53,14067,6897,25750,55037,2
10/12/19 1:54,16436,9330,24149,55533,2
10/12/19 1:54,16227,9170,24277,52060,2
10/12/19 1:54,17060,10082,24213,54349,2
10/12/19 1:54,14099,6417,23669,55101,2
10/12/19 1:54,16243,9074,24053,55389,2
10/12/19 1:54,15283,7873,24005,48827,2
10/12/19 1:55,16644,9746,24309,17940,2
10/12/19 1:55,15603,8658,24229,35672,2
10/12/19 1:55,15923,9042,24181,54797,2
10/12/19 1:55,16291,9074,24053,55517,2
10/12/19 1:55,16404,9570,24582,55149,3
10/12/19 1:55,16404,9490,24293,55101,3
10/12/19 1:55,16115,9250,24245,55101,3
10/12/19 1:56,16404,9490,24309,55101,3
10/12/19 1:56,15795,8882,24277,55021,3
10/12/19 1:56,16275,9474,24421,44282,3
10/12/19 1:56,15907,8882,24133,49212,3
10/12/19 1:56,16660,9826,24277,54829,3
10/12/19 1:56,16724,9890,24357,54621,3
10/12/19 1:56,15891,8914,24133,34792,3
10/12/19 1:56,16468,9554,24293,37337,3
10/12/19 1:57,15955,8914,24101,19220,3
10/12/19 1:57,16227,9314,24229,42042,3
10/12/19 1:57,16259,9490,24245,24133,3
10/12/19 1:57,16115,9058,24293,16452,3
10/12/19 1:57,16115,9106,24341,15907,3
10/12/19 1:57,16211,9298,24261,16323,3
10/12/19 1:57,16388,9490,24261,16804,3
10/12/19 1:57,16179,9234,24213,19044,3
10/12/19 1:57,16420,9586,24293,38857,3
10/12/19 1:57,15667,8946,24133,22021,3
10/12/19 1:57,16532,9890,24309,53677,3
10/12/19 1:57,15763,9026,24197,54237,3
10/12/19 1:57,16355,9618,24277,54621,3
10/12/19 1:57,15939,9170,24293,54525,3
10/12/19 1:57,16051,9154,24293,54925,3
10/12/19 1:57,16596,9906,24245,55005,3
10/12/19 1:57,15811,8882,24277,53004,3
10/12/19 1:57,16660,9874,24245,54333,3
10/12/19 1:57,15827,9042,24117,54957,3
10/12/19 1:57,16532,9874,24277,55037,3
10/12/19 1:58,15971,9170,24277,18148,3
10/12/19 1:58,16115,9298,24245,17076,3
10/12/19 1:58,16051,9202,24213,52684,3
10/12/19 1:58,16756,10018,24181,50268,3
10/12/19 1:58,16516,9842,24197,45947,3
10/12/19 1:58,15939,9026,24037,47195,3
10/12/19 1:58,16708,9938,24245,34936,3
10/12/19 1:58,15891,9122,24149,39289,3
10/12/19 1:58,16227,9570,24229,42202,3
10/12/19 1:58,16532,9874,24277,43146,3
10/12/19 1:58,15843,9042,24165,54605,3
10/12/19 1:58,16644,9842,24277,53901,3
10/12/19 1:58,15939,9106,24149,51420,3
10/12/19 1:58,16307,9474,24133,48587,3
10/12/19 1:58,16596,9858,24309,48059,3
10/12/19 1:58,16692,10002,24357,18052,3
10/12/19 1:58,15955,9058,24197,16692,3
10/12/19 1:59,16147,9298,24261,16371,3
10/12/19 1:59,16179,9394,24261,16756,3
10/12/19 1:59,15891,8914,24149,17780,3
10/12/19 1:59,15763,8722,24149,52924,3
10/12/19 1:59,16644,9858,24293,49147,3
10/12/19 1:59,15747,8946,24133,42218,3
10/12/19 1:59,16788,10258,24341,18420,3
10/12/19 1:59,15347,8642,24085,21221,3
10/12/19 1:59,16195,9746,24309,18228,3
10/12/19 1:59,15811,9202,24213,19236,3
10/12/19 1:59,15891,9218,24165,33320,3
10/12/19 1:59,16019,9426,24213,53789,3
10/12/19 1:59,15955,9298,24149,47995,3
10/12/19 1:59,15475,8594,24341,40105,3
10/12/19 1:59,16259,9570,24533,29831,3
10/12/19 1:59,15891,9138,24421,16900,3
10/12/19 1:59,16147,9506,24501,48987,3
10/12/19 1:59,15667,8866,24213,29719,3
10/12/19 1:59,16291,9602,24149,52236,3
10/12/19 1:59,16243,9538,24501,53613,3
10/12/19 2:00,16484,9730,24277,16115,3
10/12/19 2:00,15699,8786,24437,54765,3
10/12/19 2:00,15923,9090,24277,53341,3
10/12/19 2:00,16243,9394,24341,54813,3
10/12/19 2:00,17540,11090,24662,15955,3
10/12/19 2:00,15667,8882,24437,54557,3
10/12/19 2:02,15699,8930,24405,16980,3
